LoanId,AmountDisbursed,Interest,LoanBalance,BorrowDate,Product,Branch,ClearDate,CustomerId,Gender,LoanLimit,CreditScore,loan_repayment_txn_count,loan_repayment_total_paid,loan_repayment_first_payment,loan_repayment_last_payment,loan_overpayment,MissedInstalments,Industry,BusinessType,YearEstablished
832077,10000,2750,0.0,2025-05-16,5 weeks credit ease,molo,2025-05-30,569,male,15700.0,1800,4,12750,2025-10-01,2025-10-16,0,5.0,fashion & beauty products,cosmetic shop,2017
841925,10000,2750,0.0,2025-06-16,5 weeks credit ease,molo,2025-06-20,569,female,10000.0,1800,4,12750,2025-11-14,2025-11-26,0,5.0,food & hospitality,bar/ restaurant,2020
856464,10000,2750,0.0,2025-07-07,5 weeks credit ease,molo,2025-07-21,569,male,25000.0,1800,4,3070,2025-11-26,2025-11-30,0,5.0,general hardware & electronics,building & construction materials,2016
711968,5000,1500,0.0,2024-07-31,5 weeks credit ease,molo,2024-07-31,482,male,9000.0,1500,4,6500,2025-09-04,2025-09-10,0,5.0,food & hospitality,food kiosks,2020
773469,5000,1500,0.0,2024-12-24,5 weeks credit ease,molo,2024-12-26,482,female,8300.0,2000,4,6500,2025-11-13,2025-11-18,0,5.0,food & hospitality,meat vendor-butchery,2019
687777,6000,1750,0.0,2024-06-14,5 weeks credit ease,molo,2024-05-31,443,male,9000.0,2000,4,7750,2024-07-12,2024-08-09,0,5.0,food & hospitality,green grocery (fruit/vegetables),2018
650669,6000,1750,0.0,2024-02-19,5 weeks credit ease,molo,2024-02-22,90,male,15000.0,2000,4,7750,2025-08-25,2025-09-09,0,5.0,food & hospitality,green grocery (fruit/vegetables),2019
933158,4000,1250,2100.0,2025-10-28,5 weeks credit ease,engineer,2025-02-12,1781,female,6000.0,3500,5,5750,2025-10-28,2025-11-17,500,0.0,food & hospitality,green grocery (fruit/vegetables),2016
917014,4000,1250,0.0,2025-10-28,5 weeks credit ease,molo,2025-05-11,1744,female,16000.0,2000,5,5250,2025-10-28,2025-11-18,0,0.0,food & hospitality,green grocery (fruit/vegetables),2016
910772,7000,2000,0.0,2025-10-17,5 weeks credit ease,engineer,2025-10-24,1739,female,16000.0,2500,5,11500,2025-11-13,2025-11-27,2500,5.0,fashion & beauty products,second hand clothes,2017
923273,6000,1750,0.0,2025-10-11,5 weeks credit ease,molo,2025-11-15,1738,female,17000.0,2000,5,7750,2025-10-11,2025-11-08,0,0.0,food & hospitality,green grocery (fruit/vegetables),2021
908741,4000,1250,0.0,2025-10-14,5 weeks credit ease,molo,2025-10-21,1736,female,14000.0,2500,5,5250,2025-09-30,2025-10-20,0,0.0,personal services,beauty salon,2014
927907,5000,1500,0.0,2025-11-20,5 weeks credit ease,molo,2025-11-24,1734,female,13000.0,2000,5,4850,2025-11-09,2025-11-25,0,1.0,natural resources/environmental,firewood & charcoal vendor,2011
907390,4000,1250,0.0,2025-10-13,5 weeks credit ease,molo,2025-10-20,1732,female,11000.0,2000,5,5250,2025-09-22,2025-10-14,0,0.0,fashion & beauty products,second hand clothes,2014
923314,5000,1500,0.0,2025-10-11,5 weeks credit ease,engineer,2025-11-16,1728,female,11000.0,2500,5,6500,2025-10-12,2025-11-08,0,0.0,food & hospitality,bar/ restaurant,2017
939847,5000,1500,2600.0,2025-10-11,5 weeks credit ease,engineer,2025-12-15,1728,female,11000.0,2500,5,5950,2025-11-08,2025-11-29,0,5.0,agriculture,farming-animal products,2019
905120,4000,1250,0.0,2025-09-10,5 weeks credit ease,molo,2025-10-15,1725,female,13000.0,2000,5,5250,2025-09-10,2025-10-07,0,0.0,food & hospitality,green grocery (fruit/vegetables),2016
949837,10000,2750,12350.0,2025-11-25,5 weeks credit ease,molo,2025-12-30,1724,female,14000.0,2000,5,8350,2025-11-18,2025-11-30,0,1.0,food & hospitality,retail shop,2016
905007,4000,1250,0.0,2025-10-15,5 weeks credit ease,molo,2025-10-15,1723,female,12000.0,2000,5,5250,2025-10-15,2025-11-10,0,0.0,personal & professional services,green grocery (fruit/vegetables),2017
916376,5000,1500,0.0,2025-10-27,5 weeks credit ease,molo,2025-04-11,1719,female,12000.0,2000,5,6500,2025-10-07,2025-11-03,0,0.0,agriculture,farming-crop products (coconuts etc),2019
911134,5000,1500,0.0,2025-10-18,5 weeks credit ease,molo,2025-10-25,1713,male,10000.0,3000,5,6500,2025-10-03,2025-10-24,0,0.0,food & hospitality,meat vendor-butchery,2015
914530,7000,2000,0.0,2025-10-18,5 weeks credit ease,molo,2025-10-31,1712,female,14000.0,2000,5,9000,2025-10-17,2025-11-08,0,0.0,food & hospitality,green grocery (fruit/vegetables),2015
927780,7000,2000,0.0,2025-11-19,5 weeks credit ease,molo,2025-11-24,1712,female,14000.0,2000,5,7350,2025-11-08,2025-11-26,0,0.0,personal services,food kiosks,2012
897390,5000,1500,0.0,2025-09-25,5 weeks credit ease,molo,2025-02-10,1712,female,14000.0,2000,5,6500,2025-09-25,2025-10-17,0,0.0,food & hospitality,retail shop,2018
891043,5000,1500,5400.0,2025-08-18,5 weeks credit ease,molo,2025-09-22,1699,female,7000.0,2000,5,5000,2025-08-18,2025-09-03,0,0.0,food & hospitality,beverage manufacturing- juice etc,2017
929865,5000,1500,0.0,2025-11-25,5 weeks credit ease,molo,2025-11-26,1692,female,6000.0,2000,5,3710,2025-11-12,2025-11-26,0,2.0,personal services,building & construction materials,2016
904435,6000,1750,0.0,2025-09-22,5 weeks credit ease,molo,2025-10-15,1691,female,11000.0,2000,5,7750,2025-09-10,2025-09-22,0,0.0,personal services,beauty salon,2019
896359,5000,1500,0.0,2025-09-17,5 weeks credit ease,engineer,2025-09-30,1690,female,9000.0,2500,5,6500,2025-08-26,2025-09-17,0,0.0,food & hospitality,cereals,2023
909430,5000,1500,0.0,2025-10-14,5 weeks credit ease,engineer,2025-10-22,1690,female,9000.0,2500,5,6500,2025-09-17,2025-10-14,0,0.0,personal services,barber shop,2016
921725,12000,4550,0.0,2025-10-28,7 weeks credit ease,engineer,2025-11-26,1685,female,13000.0,2000,5,16550,2025-10-08,2025-10-28,0,0.0,food & hospitality,green grocery (fruit/vegetables),2017
933145,13000,7000,12000.0,2025-10-28,10 weeks credit ease,engineer,2026-06-01,1685,female,13000.0,2000,5,16450,2025-10-28,2025-11-25,0,0.0,food & hospitality,green grocery (fruit/vegetables),2015
924219,5000,1500,940.0,2025-10-13,5 weeks credit ease,molo,2025-11-17,1684,male,16000.0,2500,5,1050,2025-11-11,2025-11-29,0,5.0,food & hospitality,meat vendor-butchery,2022
884784,4000,1250,0.0,2025-09-09,5 weeks credit ease,molo,2025-10-09,1681,female,4000.0,2000,5,4050,2025-09-09,2025-11-19,0,1.0,general hardware & electronics,building & construction materials,2015
893969,5000,1500,0.0,2025-09-30,5 weeks credit ease,engineer,2025-09-26,1676,female,9000.0,2500,5,6500,2025-09-12,2025-10-16,0,0.0,food & hospitality,green grocery (fruit/vegetables),2020
916432,5000,1500,0.0,2025-10-11,5 weeks credit ease,engineer,2025-04-11,1676,female,9000.0,2500,5,6500,2025-10-16,2025-11-17,0,3.0,food & hospitality,green grocery (fruit/vegetables),2016
881597,4000,1250,0.0,2025-08-22,5 weeks credit ease,engineer,2025-03-09,1676,female,9000.0,2500,5,5250,2025-08-22,2025-09-12,0,0.0,fashion & beauty products,second hand clothes,2022
924099,6000,1750,0.0,2025-12-11,5 weeks credit ease,molo,2025-11-17,1662,female,9000.0,3000,5,7750,2025-10-27,2025-11-19,0,0.0,food & hospitality,retail shop,2018
890544,4000,1250,0.0,2025-09-13,5 weeks credit ease,molo,2025-09-20,1662,female,9000.0,3000,5,5250,2025-09-07,2025-09-29,0,0.0,wholesale & retail trade,food kiosks,2021
875704,4000,1250,3616.0,2025-07-19,5 weeks credit ease,engineer,2025-08-23,1658,female,5000.0,2000,5,3620,2025-07-19,2025-08-19,0,2.0,fashion & beauty products,beauty salon,2019
893289,4000,1250,0.0,2025-09-23,5 weeks credit ease,molo,2025-09-25,1654,female,6000.0,2500,5,5250,2025-09-20,2025-10-15,0,0.0,food & hospitality,green grocery (fruit/vegetables),2018
874090,5000,1500,0.0,2025-08-21,5 weeks credit ease,engineer,2025-08-21,1653,female,7000.0,2500,5,6500,2025-08-21,2025-09-17,0,0.0,food & hospitality,green grocery (fruit/vegetables),2018
884097,7000,2000,0.0,2025-08-27,5 weeks credit ease,engineer,2025-09-09,1648,female,8000.0,3000,5,9000,2025-07-21,2025-08-11,0,0.0,personal & professional services,bar/ restaurant,2023
870036,5000,1500,0.0,2025-08-15,5 weeks credit ease,molo,2025-08-16,1647,male,17000.0,3000,5,6500,2025-08-15,2025-09-05,0,0.0,personal services,tailoring services,2017
891118,6000,1750,0.0,2025-10-09,5 weeks credit ease,molo,2025-09-22,1640,male,10000.0,3000,5,7750,2025-08-25,2025-09-10,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
884216,5000,1500,0.0,2025-08-09,5 weeks credit ease,engineer,2025-09-09,1638,female,5000.0,0,5,6500,2025-07-05,2025-08-05,0,0.0,food & hospitality,food kiosks,2016
865163,5000,1500,0.0,2025-06-08,5 weeks credit ease,molo,2025-07-08,1634,female,10000.0,2000,5,6500,2025-06-10,2025-07-03,0,0.0,food & hospitality,retail shop,2020
907118,4000,1250,0.0,2025-08-10,5 weeks credit ease,engineer,2025-10-20,1628,male,4000.0,1500,5,5250,2025-08-29,2025-09-15,0,4.0,food & hospitality,green grocery (fruit/vegetables),2018
927861,8000,2250,0.0,2025-12-11,5 weeks credit ease,molo,2025-11-24,1625,male,11000.0,2000,5,10250,2025-10-04,2025-10-26,0,0.0,personal services,tailoring services,2018
862421,5000,1500,0.0,2025-07-18,5 weeks credit ease,molo,2025-07-31,1625,male,11000.0,2000,5,6500,2025-07-09,2025-07-24,0,0.0,"agriculture, forestry & fishing",green grocery (fruit/vegetables),2020
895835,6000,1750,0.0,2025-09-26,5 weeks credit ease,molo,2025-09-30,1622,female,9000.0,2000,5,7750,2025-09-26,2025-10-24,0,0.0,food & hospitality,not defined,2017
880763,5000,1500,0.0,2025-08-26,5 weeks credit ease,molo,2025-02-09,1622,female,9000.0,2000,5,6500,2025-08-26,2025-09-22,0,1.0,personal services,green grocery (fruit/vegetables),2020
859072,5000,1500,0.0,2025-07-24,5 weeks credit ease,molo,2025-07-24,1613,male,6000.0,2500,5,1200,2025-07-24,2025-07-24,0,4.0,fashion & beauty products,new clothes,2015
857403,5000,1500,0.0,2025-07-16,5 weeks credit ease,molo,2025-07-22,1611,female,9000.0,1500,5,6500,2025-07-01,2025-07-23,0,0.0,fashion & beauty products,retail shop,2019
892412,4000,1250,0.0,2025-09-23,5 weeks credit ease,molo,2025-09-24,1588,male,11000.0,2000,5,5250,2025-09-23,2025-10-16,0,0.0,agriculture,green grocery (fruit/vegetables),2019
857213,5000,1500,0.0,2025-08-07,5 weeks credit ease,engineer,2025-07-22,1581,male,7000.0,2000,5,6500,2025-07-07,2025-08-04,0,0.0,wholesale & retail trade,food kiosks,2018
843990,5000,1500,0.0,2025-06-20,5 weeks credit ease,molo,2025-06-24,1580,male,7000.0,3000,5,6500,2025-06-20,2025-07-18,0,0.0,food & hospitality,food kiosks,2019
842351,5000,1500,0.0,2025-06-20,5 weeks credit ease,engineer,2025-06-20,1573,male,7000.0,2500,5,6500,2025-05-23,2025-06-20,0,0.0,general hardware & electronics,building & construction materials,2018
840893,5000,1500,0.0,2025-06-16,5 weeks credit ease,engineer,2025-06-18,1567,male,5000.0,2000,5,6500,2025-06-16,2025-07-21,0,0.0,personal services,tailoring services,2013
838572,5000,1500,0.0,2025-07-06,5 weeks credit ease,molo,2025-06-13,1559,male,19000.0,1800,5,6500,2025-07-06,2025-07-30,0,0.0,food & hospitality,green grocery (fruit/vegetables),2023
834738,5000,1500,0.0,2025-05-06,5 weeks credit ease,molo,2025-06-06,1548,male,10000.0,2000,5,6500,2025-05-08,2025-06-05,0,0.0,transportation,motor bike transportation,2016
894136,5000,1500,0.0,2025-10-21,5 weeks credit ease,molo,2025-09-26,1548,male,10000.0,2000,5,6500,2025-08-08,2025-09-11,0,0.0,food & hospitality,green grocery (fruit/vegetables),2018
834537,6000,1750,0.0,2025-05-23,5 weeks credit ease,molo,2025-04-06,1546,male,11000.0,2500,5,7750,2025-05-06,2025-05-29,0,0.0,food & hospitality,green grocery (fruit/vegetables),2016
834265,5000,1500,3000.0,2025-04-30,5 weeks credit ease,molo,2025-04-06,1545,male,6000.0,1200,5,4100,2025-04-30,2025-05-25,0,4.0,food & hospitality,green grocery (fruit/vegetables),2020
907632,11000,6000,0.0,2025-11-24,10 weeks credit ease,engineer,2025-11-24,1541,male,13000.0,2500,5,17000,2025-09-15,2025-10-13,0,0.0,food & hospitality,food kiosks,2018
832780,5000,1500,0.0,2025-05-23,5 weeks credit ease,engineer,2025-02-06,1541,male,13000.0,2500,5,6500,2025-05-11,2025-06-05,0,0.0,food & hospitality,retail shop,2020
876088,7000,2000,0.0,2025-08-19,5 weeks credit ease,molo,2025-08-25,1538,male,12000.0,2000,5,9000,2025-09-08,2025-10-01,0,5.0,food & hospitality,green grocery (fruit/vegetables),2014
832136,5000,1500,0.0,2025-05-23,5 weeks credit ease,molo,2025-05-30,1538,male,12000.0,2000,5,6500,2025-05-23,2025-06-19,0,0.0,transportation,motor bike transportation,2015
845843,5000,1500,0.0,2025-06-23,5 weeks credit ease,molo,2025-06-27,1538,male,12000.0,2000,5,6500,2025-06-19,2025-07-13,0,0.0,transportation,motor vehicle/bike repair,2013
848777,8000,2250,0.0,2025-06-25,5 weeks credit ease,molo,2025-04-07,1537,male,15000.0,2000,5,10250,2025-09-24,2025-10-08,0,5.0,food & hospitality,food kiosks,2025
830054,6000,1750,0.0,2025-05-24,5 weeks credit ease,molo,2025-05-27,1534,male,11000.0,2500,5,7750,2025-05-24,2025-06-19,0,0.0,manufacturing,green grocery (fruit/vegetables),2018
829813,5000,1500,0.0,2025-05-24,5 weeks credit ease,engineer,2025-05-26,1532,female,7000.0,2500,5,6500,2025-05-24,2025-06-18,0,0.0,food & hospitality,retail shop,2023
846056,5000,1500,0.0,2025-06-18,5 weeks credit ease,engineer,2025-06-28,1532,female,7000.0,2500,5,6500,2025-06-18,2025-07-31,0,0.0,natural resources/environmental,firewood & charcoal vendor,2015
880552,9000,3500,0.0,2025-09-16,7 weeks credit ease,molo,2025-09-16,1528,male,7000.0,1800,5,12500,2025-08-27,2025-10-28,0,0.0,food & hospitality,meat vendor-butchery,2016
908019,9000,5000,40.0,2025-09-16,10 weeks credit ease,molo,2025-11-25,1528,male,7000.0,1800,5,8300,2025-10-28,2025-11-28,0,10.0,food & hospitality,bar/ restaurant,2011
826343,5000,1500,0.0,2025-05-18,5 weeks credit ease,molo,2025-05-19,1521,male,7000.0,2500,5,5200,2025-05-18,2025-06-13,0,2.0,food & hospitality,green grocery (fruit/vegetables),2015
853909,9000,3500,0.0,2025-08-07,7 weeks credit ease,engineer,2025-07-29,1520,female,16000.0,2500,5,12500,2025-06-25,2025-07-15,0,0.0,fashion & beauty products,second hand clothes,2015
826073,5000,1500,0.0,2025-06-05,5 weeks credit ease,engineer,2025-05-17,1520,female,16000.0,2500,5,6500,2025-06-09,2025-06-18,0,0.0,food & hospitality,retail shop,2011
849409,3000,1000,0.0,2025-04-07,5 weeks credit ease,engineer,2025-05-07,1519,male,27000.0,2500,5,4000,2025-02-27,2025-04-26,0,0.0,fashion & beauty products,second hand clothes,2019
844196,5000,1500,0.0,2025-06-18,5 weeks credit ease,molo,2025-06-25,1517,male,9000.0,1800,5,6500,2025-05-09,2025-06-17,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
825217,5000,1500,0.0,2025-05-13,5 weeks credit ease,molo,2025-05-15,1515,male,7000.0,1800,5,6500,2025-05-13,2025-06-03,0,0.0,food & hospitality,bar/ restaurant,2020
837911,7000,2000,0.0,2025-07-06,5 weeks credit ease,molo,2025-12-06,1514,male,10000.0,1700,5,9000,2025-04-17,2025-05-15,0,0.0,agriculture,farming-animal products,2021
882805,6000,1750,0.0,2025-08-23,5 weeks credit ease,engineer,2025-06-09,1507,male,12000.0,2500,5,7750,2025-08-23,2025-09-07,0,0.0,fashion & beauty products,cosmetic shop,2017
894601,6000,1750,0.0,2025-09-20,5 weeks credit ease,engineer,2025-09-27,1507,male,12000.0,2500,5,7750,2025-09-26,2025-10-22,0,4.0,personal services,farming-animal products,2014
823631,5000,1500,0.0,2025-09-05,5 weeks credit ease,engineer,2025-05-13,1507,male,12000.0,2500,5,6500,2025-09-07,2025-09-26,0,1.0,fashion & beauty products,tailoring services,2020
839940,5000,1500,1500.0,2025-05-13,5 weeks credit ease,molo,2025-06-17,1504,male,7000.0,1500,5,5700,2025-05-13,2025-06-12,0,0.0,food & hospitality,retail shop,2019
820210,6000,1750,0.0,2025-04-26,5 weeks credit ease,engineer,2025-03-05,1495,male,14000.0,2500,5,7750,2025-04-12,2025-05-10,0,0.0,food & hospitality,food kiosks,2011
819375,5000,1500,0.0,2025-04-22,5 weeks credit ease,engineer,2025-01-05,1491,male,8000.0,3500,5,6500,2025-04-22,2025-05-13,0,0.0,fashion & beauty products,second hand clothes,2018
816788,5000,1500,0.0,2025-04-26,5 weeks credit ease,engineer,2025-04-28,1483,male,6000.0,2500,5,6500,2025-04-26,2025-06-24,0,2.0,construction & real estate,building & construction materials,2015
815570,6000,1750,0.0,2025-04-24,5 weeks credit ease,molo,2025-04-24,1476,male,12000.0,1800,5,7750,2025-04-17,2025-05-15,0,0.0,fashion & beauty products,new clothes,2023
815454,5000,1500,6922.0,2025-03-19,5 weeks credit ease,engineer,2025-04-23,1475,male,6000.0,3500,5,3650,2025-03-19,2025-03-22,0,2.0,food & hospitality,green grocery (fruit/vegetables),2019
900114,5000,1500,4660.0,2025-03-09,5 weeks credit ease,engineer,2025-08-10,1473,male,8000.0,2500,5,6500,2025-04-24,2025-08-10,0,5.0,food & hospitality,food kiosks,2023
831237,6000,1750,0.0,2025-05-06,5 weeks credit ease,molo,2025-05-28,1470,male,8000.0,2000,5,3160,2025-05-20,2025-06-05,0,5.0,food & hospitality,green grocery (fruit/vegetables),2016
923331,8000,2250,0.0,2025-11-17,5 weeks credit ease,molo,2025-11-17,1459,male,14000.0,2800,5,10250,2025-09-21,2025-10-20,0,0.0,fashion & beauty products,second hand clothes,2011
810876,5000,1500,0.0,2025-04-13,5 weeks credit ease,molo,2025-04-14,1459,male,14000.0,2800,5,6500,2025-04-13,2025-05-05,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
822595,5000,1500,0.0,2025-06-05,5 weeks credit ease,engineer,2025-10-05,1458,male,5500.0,2500,5,6500,2025-05-06,2025-06-03,0,0.0,personal services,beauty salon,2017
828790,6000,2450,0.0,2025-05-27,7 weeks credit ease,engineer,2025-05-06,1456,male,15600.0,2000,5,5730,2025-05-21,2025-06-11,0,1.0,personal services,barber shop,2019
807725,5000,1500,0.0,2025-03-25,5 weeks credit ease,engineer,2025-04-04,1450,male,6000.0,3500,5,6500,2025-05-30,2025-07-03,0,5.0,food & hospitality,green grocery (fruit/vegetables),2015
819125,6000,1750,0.0,2025-05-16,5 weeks credit ease,engineer,2025-04-30,1447,male,8000.0,2000,5,4780,2025-04-28,2025-06-17,0,3.0,food & hospitality,retail shop,2019
865093,6000,1750,0.0,2025-07-08,5 weeks credit ease,molo,2025-07-08,1441,male,11000.0,2000,5,7750,2025-06-18,2025-07-16,0,0.0,manufacturing,green grocery (fruit/vegetables),2015
815990,5000,1500,0.0,2025-04-23,5 weeks credit ease,molo,2025-04-24,1441,male,11000.0,2000,5,6500,2025-04-16,2025-05-13,0,0.0,agriculture,farming-animal products,2011
810464,8000,3150,0.0,2025-04-04,7 weeks credit ease,engineer,2025-04-25,1439,male,12000.0,2000,5,11150,2025-04-04,2025-04-29,0,0.0,food & hospitality,green grocery (fruit/vegetables),2014
860631,7000,2000,0.0,2025-07-27,5 weeks credit ease,molo,2025-07-28,1436,female,11000.0,2000,5,9000,2025-11-07,2025-11-28,0,5.0,food & hospitality,green grocery (fruit/vegetables),2017
799622,5000,1500,0.0,2025-03-14,5 weeks credit ease,molo,2025-03-14,1436,female,11000.0,2000,5,6500,2025-03-14,2025-04-06,0,0.0,wholesale & retail trade,green grocery (fruit/vegetables),2019
799036,5000,1500,0.0,2025-08-03,5 weeks credit ease,molo,2025-12-03,1435,female,12000.0,2000,5,4500,2025-10-28,2025-11-22,0,5.0,food & hospitality,green grocery (fruit/vegetables),2022
796838,5000,1500,0.0,2025-02-27,5 weeks credit ease,engineer,2025-06-03,1433,male,6000.0,2000,5,6500,2025-02-27,2025-03-27,0,0.0,fashion & beauty products,footware shop,2019
846143,9000,3500,0.0,2025-06-21,7 weeks credit ease,engineer,2025-12-07,1431,male,13500.0,2500,5,12500,2025-08-30,2025-10-04,0,7.0,food & hospitality,green grocery (fruit/vegetables),2023
806666,7000,2000,0.0,2025-10-04,5 weeks credit ease,engineer,2025-01-04,1426,male,9000.0,2000,5,5148,2025-03-25,2025-04-10,0,2.0,personal services,cereals,2017
896309,12000,4550,0.0,2025-09-22,7 weeks credit ease,engineer,2025-10-14,1424,male,17100.0,2000,5,16550,2025-09-22,2025-10-20,0,0.0,food & hospitality,green grocery (fruit/vegetables),2015
830356,10000,3850,0.0,2025-09-06,7 weeks credit ease,engineer,2025-10-06,1424,male,22500.0,2000,5,13850,2025-08-26,2025-09-22,0,0.0,food & hospitality,food kiosks,2021
828399,5000,1500,0.0,2025-05-21,5 weeks credit ease,molo,2025-05-21,1418,female,7000.0,3000,5,4700,2025-05-14,2025-11-20,0,3.0,food & hospitality,bar/ restaurant,2020
816606,13000,4900,20500.0,2025-03-22,7 weeks credit ease,engineer,2025-10-05,1415,female,13000.0,2000,5,12750,2025-02-22,2025-03-22,0,1.0,food & hospitality,hawking- mobile merchandize services,2013
808793,7000,2800,0.0,2025-05-04,7 weeks credit ease,molo,2025-04-21,1413,female,9000.0,2500,5,9800,2025-03-23,2025-04-19,0,0.0,personal services,other,2016
886579,12000,4550,16356.01,2025-09-08,7 weeks credit ease,molo,2025-09-27,1413,female,13300.0,2000,5,8507,2025-08-06,2025-08-18,0,3.0,fashion & beauty products,new clothes,2023
